Row.names,p1p1x.x,p2p2x.x,h_cgvc.x,ang_NHs.x,ang_CHs.x,dist_NC.x,dist_NH.x,dist_CH.x,h_scvc.x,h_norm.x,h_sc_x.x,n_psi.x,r_curv.x,r3r3x.x,dfg,V16,V17,source,V19,p1p1x.y,p2p2x.y,h_cgvc.y,ang_NHs.y,ang_CHs.y,dist_NC.y,dist_NH.y,dist_CH.y,h_scvc.y,h_norm.y,h_sc_x.y,n_psi.y,r_curv.y,r3r3x.y
2H34_A,-0.51425817922206,-0.734999501754661,-0.0379528973269022,0.153853567623764,0.0872078038362941,-0.0034550141050341,0.0733174984327066,0.267975910158194,-0.0575980247976464,-0.0499946853522612,0.00577018520691098,0.2528294924988,-0.0534871468646054,-0.924792161844447,other,ot,0.6595,test,omega,-0.124668401,-0.534371398,0.75416404,67.01524232,44.15174798,10.5723896,10.12642574,11.5179882,0.739671606,0.650506267,0.994655329,99.78650546,0.009184899,-0.84650348
2H6D_A,-0.814611826095199,-0.900729812974218,-0.0586895500767859,0.2241049647381,0.116680336666818,-0.0661412589179794,0.127121736899899,0.254636032838029,-0.00465712232599617,-0.139798416445841,-0.0167225899427198,-0.0315425393428925,-0.03829549538287,-0.918292368873373,do,ci,1,training,ci-do,-0.635180839,-0.824858077,0.716730902,75.38596961,47.72295178,9.349802971,10.8655386,11.40232468,0.833880931,0.498859142,0.986682841,93.14243921,0.012635242,-0.835029672
2H8H_A,0.108694295102312,0.0954854653736766,-0.0749249431865584,0.156351280777471,0.0903748692282306,-0.0521639585096319,0.294784152466928,0.371017181339938,-0.148899645638495,-0.12648718562634,-0.0500275236641179,0.0641606857078877,-0.0246318444280019,0.0830202564932594,di,co,0.942,test,co-di,0.934166708,0.92127554,0.687423293,67.31285456,44.53550312,9.622406006,13.16872978,12.41140842,0.577198666,0.52133716,0.97487802,95.37844872,0.015738544,0.932544905
2H96_A,0.119277476621836,0.128775572518634,0.096048010988575,-0.216435701304902,0.0471681986617255,-0.02160993055359,-0.138827780865532,-0.202554303518115,0.0824453417008156,0.15475546462962,-0.0556667650021838,-0.122142996283395,-0.014224761629892,0.110318411136773,di,ci,0.985,test,ci-di,0.952154989,0.979625353,0.996058166,22.89383526,39.30012593,10.2183094,7.212170124,7.438251972,0.988881393,0.996257732,0.97287921,91.02565074,0.018102211,0.980733176
2H9V_A,0.114109903009152,0.126835771441723,0.0974967721440171,-0.129452399348266,-0.0877887523970877,0.00333576989994426,-0.0829702766218004,-0.249739660053511,0.0872900938724632,0.155269579270344,0.017888870576228,-0.128794927651728,-0.0400255291916142,0.108779186367114,di,ci,0.996,test,ci-di,0.943371641,0.976225333,0.998673423,33.25823411,22.94731434,10.70483208,7.97948885,7.029130936,0.99750272,0.997125892,0.998950756,90.87023506,0.012242315,0.978016048
2HAK_A,-0.109209698333165,-0.186682537126568,0.0321589185411292,0.13019115337491,0.0839930349493571,0.0910933341656099,0.0376002752661855,-0.104005212915718,0.0578134519438641,-0.0551221782542066,-0.0145510499455701,-0.177210419597225,0.0610123030946357,-0.203614830351991,other,ot,0.702,test,omega,0.563794315,0.426700677,0.880727633,64.1957736,43.76221258,12.41639137,9.635775566,8.292722702,0.945048485,0.641847723,0.987452536,89.73905583,0.035190128,0.426560181
2HCK_A,-0.120296437978258,0.00817370167059003,-0.126705014579479,0.223367572366619,0.139587453934917,-0.0766481576893402,0.294844203824225,0.238375793934354,-0.191485114259133,-0.224007180195549,-0.0123741861565621,0.0388193370737031,-0.0341615622779132,0.0210579961597907,di,co,0.963,test,co-di,0.544950134,0.768238331,0.593951575,75.29810644,50.49862039,9.144884109,13.16955471,11.26134014,0.501417029,0.356659962,0.988224118,94.78637362,0.013574145,0.823165563
2HEL_A,0.143060197423401,0.139226791822129,0.0262712193754381,0.0686792840618973,-0.142488206425396,0.0364081520179978,-0.046897848508496,-0.206441040831236,0.0496250922790395,-0.0327590938784652,-0.0310264026868179,-0.231941438089536,0.000404520001322394,0.11864491328862,di,ci,0.8835,test,ci-di,0.992578586,0.997943909,0.870099348,56.86639505,16.31934995,11.34985161,8.475018501,7.404551983,0.930477146,0.679611159,0.981612903,88.46032068,0.021424828,0.995431596
2HEN_A,0.110671808868548,0.122111362932396,0.0518687199416378,-0.0182795737076114,-0.078973724945251,0.0822330815917967,-0.131290344556874,-0.230259722336784,0.0642015096326131,0.028619283380521,0.00569210856891678,-0.228555542153665,-0.00409495394676695,0.104760944733996,di,ci,0.97,test,ci-di,0.937527897,0.967944544,0.916307132,46.50490882,24.0154363,12.24358749,7.315712452,7.198031902,0.956416153,0.783257793,0.994627655,88.53942873,0.020402903,0.970922817
2HIW_A,-0.882681874522797,-0.907925266480599,0.0694005055468831,-0.0300833237344811,-0.0844790351298346,0.0506671059941335,-0.134803237508536,0.0512207619429557,0.0828725015882673,0.0382159832159861,0.000158206084388353,0.0405988586411514,-0.0257182653465792,-0.798795968295432,do,ci,0.9845,test,ci-do,-0.750879805,-0.837470033,0.947954947,45.09844608,23.34835469,11.62794781,7.267455578,9.63861084,0.989641532,0.799463266,0.992666182,94.82795035,0.015491795,-0.62408776
2HK5_A,0.13000783137266,0.139665315507798,0.0527056138818531,0.0256234279595615,-0.149600639108668,0.0217514113723557,-0.0710740581174805,-0.152325342339455,0.0702942543216946,-0.030391059316428,0.000736005368359681,-0.105981886538084,-0.0160843431275318,0.120971556910888,di,ci,0.97,test,ci-di,0.970393421,0.998712539,0.917817866,51.73612228,15.45753238,11.06399727,8.142908096,7.873762608,0.967258306,0.683609942,0.992870981,91.4032388,0.017679861,0.999538721
2HOG_A,0.133691195797518,0.137105716259841,0.0875629555117759,-0.0822656757828416,-0.101054242450235,-0.0265574480812308,-0.117994133916115,-0.0913656446932151,0.0872834488171916,0.10536957114377,0.0114586017925103,0.0550523018301662,0.014394534443656,0.113684617002216,di,ci,1,test,ci-di,0.976654052,0.994226157,0.980741217,38.88071581,21.33992726,10.12181664,7.498363495,8.402314186,0.997490895,0.912862213,0.996671569,95.1656405,0.024602254,0.986675396
2HW6_A,-0.922730690630302,-0.963210842061128,0.0588353481635839,-0.040705813634398,-0.168255975507069,-0.0679877520340618,-0.00822249444782088,0.0309844738942246,0.0691707201773125,0.0843072798339317,0.0173038854428322,-0.00242954735886727,-0.0319369110516673,-0.960250180623852,do,ci,0.938,test,ci-do,-0.818950957,-0.934372785,0.928883065,43.83273508,13.19705451,9.313790321,9.006304741,9.463151932,0.965258956,0.877295362,0.99874341,93.82263496,0.01407941,-0.909096012
2HW7_A,0.0419555386915508,0.0142612454500678,0.0839227066833394,-0.0738120063770202,-0.0263876182077272,0.0430021695112825,-0.10386092020253,-0.107882711093697,0.0884508628043547,0.0289869260400011,-0.0152350993627667,-0.163365133147959,0.0204018610674626,0.0192422462869306,di,ci,0.978,test,ci-di,0.820730545,0.778908379,0.974169957,39.88800341,30.38732518,11.4784565,7.692512512,8.259102821,0.99956833,0.783878613,0.987210077,90.06253701,0.025966644,0.819960297
2HWO_A,0.107190131857486,0.0929026810749957,-0.15933754919639,0.339806336757238,0.361393388602297,-0.0496982677783305,0.373032574256267,0.34354329334725,-0.104061850003745,-0.195223327688952,-0.183849521320277,-0.0272443310417686,0.052098353945496,0.0695275753386302,di,co,0.8825,test,co-di,0.931610075,0.91674852,0.535044374,89.17223824,77.37497341,9.670495033,14.24363422,12.17319584,0.656988361,0.405265832,0.927445266,93.24286252,0.033165583,0.908726849
2HXL_A,0.140357344036458,0.136653312808583,0.0856656055901317,-0.10815326823231,-0.108561423027766,-0.0520514926907609,-0.133534420967915,-0.120643818900321,0.0856440229268048,0.11226011614666,0.0126568414787101,0.0365004222684697,0.0100195183864007,0.114554225565774,di,ci,1,training,ci-di,0.987984534,0.993433199,0.977316182,35.79610845,20.43027786,9.624599457,7.284885406,8.148457527,0.994573506,0.924497936,0.997096281,94.73219451,0.023608596,0.988210479
2HXQ_A,0.140995992704665,0.13719479482448,0.0872705882329463,-0.10468267983832,-0.10188069391002,-0.0459347703885516,-0.130632419125914,-0.0965038549702623,0.0869929146378227,0.104639815683954,0.0129283294718056,0.0147005101899253,0.016717970020514,0.114203177621949,di,ci,1,test,ci-di,0.989070048,0.994382291,0.980213445,36.20964256,21.23978566,9.743895531,7.324750423,8.35776329,0.996973884,0.911629911,0.997192509,94.22286151,0.025129955,0.987590789
2HY0_A,0.140736474061156,0.136183333721895,0.0867898456693371,-0.0969016704653396,-0.108109690012302,-0.0385810708233997,-0.126415156431146,-0.115621428704338,0.0864839702760314,0.109501805468673,0.00878825607167016,0.0180511125015861,0.0134066601169579,0.115785379692042,di,ci,0.999,test,ci-di,0.988628943,0.992609435,0.979345624,37.1367801,20.48501461,9.887316704,7.382683277,8.192004204,0.996068208,0.919840113,0.995725074,94.30114496,0.024377887,0.990383783
2HY8_1,0.14230426189574,0.13695599530602,0.0907585476184254,-0.0745652207245162,-0.118106830184044,0.0161627402680014,-0.0139459670144843,-0.141851983740092,0.0886183715824216,0.125915358923208,0.0122112821375035,-0.0195455482352571,0.0289362328023451,0.115123138047629,di,ci,0.9905,test,ci-di,0.991293719,0.993963731,0.986509797,39.79825499,19.27365537,10.95499992,8.927680969,7.964571953,0.999866415,0.94755687,0.996938354,93.42273683,0.027904979,0.989214756
2HYY_A,-0.859872888287025,-0.894853027912519,0.0805136396863296,-0.0698302369408827,-0.0819420721280728,0.0499438528428982,-0.13215994197744,0.0807487247286965,0.0844635705825667,0.0783892912577121,0.015167385983512,0.149328995912749,-0.0199635309589229,-0.789545335787916,do,ci,0.9995,test,ci-do,-0.712111269,-0.81455744,0.968016019,40.36244673,23.65575996,11.61384201,7.303766727,9.894633293,0.992472869,0.867301947,0.997986135,97.36832055,0.016798816,-0.607758012
2HZ0_A,-0.886730478322343,-0.836867868162758,0.0795091164550444,-0.0991084897186463,-0.14757373400777,-0.037344778112402,-0.164632211909868,0.0958349237276734,0.0834041391650298,0.100209343228566,0.0168298422634676,0.201621840449098,-0.0319719100177493,-0.830296252763006,do,ci,1,training,ci-do,-0.757761235,-0.712922945,0.966202686,36.873829,15.70313364,9.911428452,6.857692719,10.02543831,0.990587591,0.904148391,0.998575387,98.59009022,0.014071461,-0.679693872
2HZ4_A,0.146117207670238,0.138806712683556,0.061889452039168,-0.0255141592110638,-0.144044898942102,-0.0231040632334791,-0.121998579180927,-0.0756816469623344,0.0766157344570939,0.048830288465577,0.00402266675178988,0.0394397614081297,-0.000421555104645826,0.120758525662174,di,ci,0.9955,test,ci-di,0.9977746,0.997207608,0.934396235,45.64287981,16.13072462,10.18916893,7.44335413,8.538302422,0.978507498,0.817387119,0.994035927,94.80086921,0.021237209,0.999162666
2HZI_A,-0.466604702315085,-0.897471834675831,0.0687916059227992,-0.0383087542649212,0.0410073767005983,0.0761497569746248,-0.154799082961883,-0.0488021475209451,0.0702186911925484,0.0463785112989806,0.0172229282582093,0.202970158332075,0.00446958232662701,-0.443709394876257,other,ot,0.767,test,omega,-0.043671573,-0.819147599,0.946855781,44.11835403,38.55361558,12.12494278,6.992771149,8.771361351,0.96712384,0.813246924,0.998714715,98.62159231,0.022348089,0.002731461
2HZN_A,-0.904523802647514,-0.916008444759377,0.0593800216257262,-0.0201696907551141,-0.125059620068494,0.0208166249533719,-0.151579955094513,0.0426694337476726,0.0792077404001493,0.0446211625685033,-0.00507336878393547,0.0740051355384851,-0.0356439615603836,-0.801328784676755,do,ci,0.9625,test,ci-do,-0.788004628,-0.851637964,0.929866292,46.27969402,18.43118181,11.04576588,7.03699255,9.564466476,0.983120021,0.810279376,0.990811868,95.60845438,0.013237461,-0.628558833
2I0E_A,0.129597064083509,0.136930229193987,0.097817033228488,-0.0834792990997739,-0.0947869620538098,-0.00978537219443195,-0.125685690151872,-0.117439793101099,0.0821917939271861,0.135783477842151,0.00824615468827519,0.230260563336563,-0.0170525671352433,0.117787002168933,di,ci,0.9945,test,ci-di,0.969695238,0.993918569,0.999251548,38.73610787,22.09933724,10.44892693,7.39270401,8.17623806,0.9884302,0.964220675,0.995532928,99.25920515,0.017459957,0.993917162
2I0H_A,0.060092385086713,-0.0138392476930342,0.092292477033171,-0.162947427736506,0.0631651878048595,0.115586139749152,-0.0949286985427144,-0.0527406904460217,0.0804651219732685,0.101944882829403,0.0195465870732885,-0.0782450124792352,-0.016835343712093,0.0385930327105882,di,ci,0.958,test,ci-di,0.851557824,0.729654752,0.989278797,29.26717116,41.23849033,12.89408112,7.815215111,8.737212181,0.985357555,0.907079111,0.999538328,92.05128294,0.017509293,0.854119417
2I0V_A,-0.923155122059499,-0.922888922066046,0.0674178677094697,-0.0305957672616311,-0.136393908617403,0.0212173454901752,-0.14125503084133,0.0923801192118125,0.0777175020415698,0.0192491757118839,0.012301546788656,0.158384624682062,-0.0104677641754927,-0.91711104600528,do,ci,0.987,test,ci-do,-0.819672365,-0.86369784,0.944375953,45.03738644,17.05779953,11.05358124,7.178826809,9.995483398,0.980468114,0.767434955,0.996970348,97.5798962,0.018955504,-0.832944333
2I0Y_A,-0.930112916879932,-0.933880716248505,0.0598802044872594,-0.0324036994140683,-0.159115146106658,-0.0028438847274279,-0.133922219971255,-0.173218714224145,0.0758702598446151,0.0292450558143053,0.00649121339458467,0.209791785006647,-0.000531368818704391,-0.929630613014516,do,ci,0.9175,test,ci-do,-0.83149856,-0.882963898,0.930769206,44.82196429,14.30465408,10.58430862,7.279558182,7.692606449,0.977180912,0.784314504,0.994910895,98.78097275,0.021212268,-0.855044592
2I1M_A,-0.898092199298941,-0.925995544282029,0.080273726256696,-0.0521402109715761,-0.148697630284444,0.000348531034805866,-0.114703257004727,-0.181516844006189,0.0839882049634985,0.0511910645693215,0.00972926943294867,0.366324048186147,0.000881252678576915,-0.920573460499948,do,ci,0.8895,test,ci-do,-0.777072803,-0.869143026,0.967582935,42.47028215,15.56695048,10.64657116,7.543570518,7.620657444,0.991626947,0.821373645,0.996058613,102.4381915,0.021533104,-0.839056386
2I40_A,0.13662169522849,0.136582893308956,0.0847686164058678,-0.149283037165005,-0.103294595656305,-0.00128227207424574,-0.119098833641666,-0.149594551067265,0.0814120454401981,0.134556863531462,0.0179099795379059,0.0097158413259175,-0.00034383001366007,0.120332857441513,di,ci,1,test,ci-di,0.981635035,0.99330977,0.975696966,30.89533646,21.06846237,10.61476517,7.483188152,7.897439957,0.987042623,0.962149352,0.998958238,94.10639974,0.021254862,0.998411252
2I6L_A,0.10478876558622,0.138111526869233,0.0885229072635447,-0.120111368569515,-0.0909956759801081,-0.0311093801089394,-0.0821658678239182,-0.0453735209391003,0.0865479718519295,0.125071996184757,0.00850690199477511,-0.0825262001454577,0.00199817716200717,0.112873131971684,di,ci,0.999,test,ci-di,0.927528462,0.995989109,0.982474091,34.37125427,22.55872956,10.03303909,7.990539074,8.801089287,0.9961821,0.946132725,0.995625349,91.9512573,0.021786781,0.985242916
2IJM_A,0.0532059544367619,0.0675360168055795,0.0516740416417332,-0.0312876495790949,-0.0674954982351612,0.0888603991454537,-0.157386458000508,-0.146383925885799,0.0626185282184802,0.025280533506836,0.0188901384275565,-0.254547681934599,-0.0016417109075828,0.0331637385465538,di,ci,0.97,test,ci-di,0.839852927,0.872286659,0.915955705,44.95494597,25.40625965,12.37284184,6.957228184,7.92527771,0.953599208,0.777619811,0.999305652,87.93214855,0.020960086,0.844535315
2ITN_A,0.135729821952091,0.135789982602819,0.0658869668220302,0.00371454998933403,-0.0619831166969263,0.0418373657427528,-0.0881458944965983,-0.194661269007092,0.0812210111996457,-0.0125184420448163,-0.0134952548418559,-0.168049531424384,-0.00155392069690104,0.117007485846325,di,ci,0.9815,test,ci-di,0.980119114,0.991919982,0.94161242,49.12559423,26.0741981,11.45573902,7.908390999,7.506688595,0.986702674,0.713790548,0.987826759,89.95309076,0.020980025,0.992541115
2ITO_A,0.0689628359280794,0.138604174109751,0.0707358334807506,-0.0180362120360703,-0.0293812065017428,-0.00344293612914439,-0.141152284223264,-0.201628787675678,0.0828466580832451,0.0108261117914343,-0.025974984709286,-0.121651614101984,-0.00417710399194977,0.112324429006516,di,ci,0.9935,test,ci-di,0.866634969,0.996852605,0.950365438,46.53390631,30.02459036,10.57262516,7.180238247,7.446276665,0.989595543,0.753211343,0.983403361,91.03713139,0.020384245,0.984274314
2ITP_A,0.125741988044011,0.138983076077918,0.0691204900283137,-0.000490421642335552,-0.0356557384935953,0.0190928661404255,-0.115941388410449,-0.175527746612147,0.0843653743670678,-0.011271394259101,-0.0237012685351615,-0.121515108755597,0.00769123957609312,0.117383194215671,di,ci,0.9845,test,ci-di,0.963142748,0.997516732,0.947449472,48.6245555,29.2643017,11.01214695,7.526562214,7.672585964,0.992298127,0.715896376,0.984209272,91.0403207,0.023079795,0.993204337
2ITQ_A,0.133914842911089,0.139680264439809,0.0730556970304417,-0.00789101658023913,0.00822970048548383,0.0306493155849662,-0.103660911394483,-0.133399977170261,0.0841792712351842,-0.0315673464607637,-0.031512298144719,-0.123999574883688,-0.00635437078330141,0.119024694151742,di,ci,0.9745,test,ci-di,0.977034186,0.998738741,0.954553181,47.74274582,34.58192565,11.23753548,7.695260048,8.037855148,0.991966953,0.681623604,0.981440679,90.98227365,0.019889742,0.996102007
2ITT_A,0.129549749387848,0.138605517128832,0.0649812128016522,0.0120643941660153,-0.0628294231418528,0.0317455149532573,-0.0823544217189062,-0.17442850070578,0.0798891589276084,-0.0104513092785487,-0.0270096652087238,-0.145325631750399,-0.00151977149814244,0.118068288617271,di,ci,0.9825,test,ci-di,0.969614817,0.996854959,0.939977382,50.12051065,25.97165066,11.25891495,7.987948895,7.682116985,0.984332618,0.717281213,0.983036622,90.4840118,0.020987781,0.994413705
2ITU_A,0.14029333232058,0.134512935768588,0.0629815460764782,0.0353110934119566,-0.0167894125901888,0.0759976347760018,-0.0295158283387931,-0.178275971348544,0.0741199387992768,-0.0412129717516602,-0.038807850972773,-0.218023758621772,-0.00734892877215984,0.113910414094196,di,ci,0.9415,test,ci-di,0.987875733,0.989681616,0.936367648,52.89044531,31.55034529,12.1219759,8.713796616,7.648757458,0.974066183,0.665335513,0.978854795,88.78549325,0.019663857,0.987073986
